condition,seed,year,observations,period_return,annualized_volatility,sharpe,max_drawdown,positive_day_frequency,gross_traded_notional,total_cost,cumulative_turnover,annualized_turnover
ANN signal,0,2019,252,0.08663857905276062,0.18802099323103483,0.53600118953977,-0.189518316181447,0.5317460317460317,1006634.3375892639,1006.6343375892639,0.9898782153383399,0.9898782153383399
ANN signal,0,2020,253,0.5472793994635283,0.3677002019254348,1.3680106881645338,-0.24967579253632521,0.5889328063241107,163197.86414337158,163.19786414337162,0.14673080599214097,0.14615084233209297
ANN signal,0,2021,252,0.17022124782452952,0.21502929589229433,0.8376406925462825,-0.12192588902925072,0.5555555555555556,15986.529987335205,15.986529987335206,0.00977153148042248,0.00977153148042248
ANN signal,0,2022,251,-0.39198554131489083,0.4029272834873609,-1.0349838431938834,-0.4838996988637262,0.4581673306772908,255.2041301727295,0.25520413017272947,0.00022240951005588137,0.00022329560372144264
ANN signal,0,2023,249,0.5239664693722956,0.21824236470838376,2.0636340924137304,-0.15051008870437543,0.570281124497992,0.0,0.0,0.0,0.0
ANN signal,1,2019,252,0.23061817810708796,0.1393444604293824,1.5595194347745214,-0.0798027470549898,0.5952380952380952,1009901.039535284,1009.9010395352841,1.00566165026729,1.00566165026729
ANN signal,1,2020,253,0.2449988557447773,0.3184846827513685,0.8446509472511612,-0.22794819619020645,0.5770750988142292,20193.15584230423,20.19315584230423,0.017550512114158603,0.017481142501059165
ANN signal,1,2021,252,0.21151009901805584,0.14775708041279642,1.3725748966975313,-0.09467910103801391,0.5714285714285714,0.0,0.0,0.0,0.0
ANN signal,1,2022,251,-0.12942024708460242,0.23536465329462417,-0.47328458789843775,-0.21546081341258216,0.4820717131474104,0.0,0.0,0.0,0.0
ANN signal,1,2023,249,0.3399827421758932,0.1389269456913079,2.202194025497855,-0.07970842115517618,0.5461847389558233,0.0,0.0,0.0,0.0
ANN signal,2,2019,252,0.14891496036110108,0.06878342110650609,2.0529657264329844,-0.03521484497416516,0.5793650793650794,912216.1900012493,912.2161900012493,0.8766443910453361,0.8766443910453361
ANN signal,2,2020,253,0.3902027698885906,0.3779596857401543,1.0573251237205905,-0.25662658922547577,0.541501976284585,696842.3621664047,696.8423621664047,0.5509355147550162,0.5487579040247592
ANN signal,2,2021,252,0.31188116205245664,0.2314538877517365,1.288471002011741,-0.14094646520427756,0.5396825396825397,33077.61584663391,33.07761584663392,0.02158123604127149,0.02158123604127149
ANN signal,2,2022,251,-0.2950464083608235,0.33940854418709365,-0.864246292309112,-0.4210855857880943,0.46613545816733065,131704.72678756714,131.70472678756715,0.08427113162932569,0.08460687318960189
ANN signal,2,2023,249,0.4292429572128269,0.25153275470649333,1.5626160178555453,-0.17737249131013866,0.5261044176706827,836.3980360031128,0.8363980360031128,0.0005512506539413424,0.000557892228085214
ANN signal,3,2019,252,0.2050974987794223,0.14218960696682398,1.3836414146879417,-0.10556109910733569,0.5793650793650794,1013768.7338523865,1013.7687338523865,0.9902100145630317,0.9902100145630317
ANN signal,3,2020,253,0.5391339795517114,0.3248419285456351,1.4863128462365005,-0.24973329727489346,0.6047430830039525,501486.65486717224,501.4866548671722,0.4421758661277213,0.44042813543156434
ANN signal,3,2021,252,0.20059877294231576,0.1549914666482119,1.257213305100537,-0.08422919045899269,0.5476190476190477,4333.770587921143,4.333770587921143,0.0023384581386069335,0.0023384581386069335
ANN signal,3,2022,251,-0.19045383043791753,0.2751584377256291,-0.6331699668948395,-0.23519914742164194,0.46215139442231074,126464.61532211304,126.46461532211303,0.06265860775416575,0.06290824364163254
ANN signal,3,2023,249,0.33157131400580786,0.15017101342791908,2.005541649231909,-0.10619337599472611,0.5341365461847389,0.0,0.0,0.0,0.0
ANN signal,4,2019,252,0.11746424410081069,0.14457175053157395,0.8405330731343148,-0.125273748942749,0.5476190476190477,1466922.6868143082,1466.9226868143082,1.4502312642655952,1.4502312642655952
ANN signal,4,2020,253,0.30728191050257103,0.36228005542297137,0.9185987886628826,-0.22822560325055075,0.5652173913043478,488924.28850364685,488.92428850364684,0.3977843746623167,0.39621210440673443
ANN signal,4,2021,252,0.23535025554514477,0.19569165906670677,1.1778896528474276,-0.10547941553719709,0.5396825396825397,60861.464628219604,60.86146462821961,0.038521310059735345,0.038521310059735345
ANN signal,4,2022,251,-0.31875021154877436,0.3471841860089313,-0.9354868881116245,-0.46063915733112626,0.4581673306772908,50515.90676879883,50.51590676879883,0.04503415184400872,0.04521357077565816
ANN signal,4,2023,249,0.4913961392193418,0.21324528033422532,2.0045153885690516,-0.11812708479666245,0.5381526104417671,240769.65544319153,240.7696554431915,0.1542329280581685,0.1560911561070621
ANN signal,5,2019,252,0.2678805362008496,0.12166168541793795,2.0124503703407632,-0.06931553726708739,0.5833333333333334,1066878.108412981,1066.878108412981,1.0610941995262282,1.0610941995262282
ANN signal,5,2020,253,0.09515698316437193,0.3569899609178178,0.43062720177556113,-0.22956372116551516,0.5217391304347826,13335.341427326202,13.335341427326203,0.010916629490065808,0.010873480756903493
ANN signal,5,2021,252,0.20474012418257725,0.14899756024374267,1.3249931246299713,-0.08271312542241938,0.5476190476190477,0.0,0.0,0.0,0.0
ANN signal,5,2022,251,-0.031209351201669233,0.20245593503442108,-0.05632856386356705,-0.1555928528136301,0.4900398406374502,127.88807487487793,0.12788807487487794,8.398693058248408e-05,8.432153986767327e-05
ANN signal,5,2023,249,0.2900658311457014,0.1430376672004255,1.8740644322991953,-0.07237025712059175,0.5421686746987951,0.0,0.0,0.0,0.0
